Bitvectors: 1000
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1128.in
Bitvector: 100001000100010111001011011110011111101001011 (length: 45)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 180 (cs: 180, cpp: 181)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1129.in
Bitvector: 01100101010101111001100000010100001101001101111001101010000100101110 (length: 68)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 272 (cs: 272, cpp: 273)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1130.in
Bitvector: 1000010010000000000001001110000110101110011111111100000001111000111110101011011110000010100101000010111101000011100011001111011001001111101 (length: 139)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 556 (cs: 556, cpp: 557)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1131.in
Bitvector: 0000000100110000000111100011011111001010000111110000000111111011011111011011001101000101101001011100111110010110000 (length: 115)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 460 (cs: 460, cpp: 461)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1132.in
Bitvector: 001111001111111010010000000001111000000110001100100010001111110101000011110110100011010000110000000111 (length: 102)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 408 (cs: 408, cpp: 409)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1133.in
Bitvector: 010110100101111111101000011111110100101010010101001010110100010111110000010101101011000110010 (length: 93)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 372 (cs: 372, cpp: 373)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1134.in
Bitvector: 1111001010100010110000100 (length: 25)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1135.in
Bitvector: 10011100011010011110111100110001110001111010101001000100001 (length: 59)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 236 (cs: 236, cpp: 237)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1136.in
Bitvector: 0110011101000101111001110110111101011100100101101110010000110100110110011010100000000000110 (length: 91)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 364 (cs: 364, cpp: 365)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1137.in
Bitvector: 11000001111011101010101100100101 (length: 32)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 128 (cs: 128, cpp: 129)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1138.in
Bitvector: 10101101110010010111101011111011111000000110 (length: 44)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 176 (cs: 176, cpp: 177)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1139.in
Bitvector: 100000111100010100011100101010110110 (length: 36)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 144 (cs: 144, cpp: 145)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1140.in
Bitvector: 011011100001001011011110111111000011010001001001100000110000100001100100010101110000101111000000011101100110111110011010110100010010100110111 (length: 141)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 564 (cs: 564, cpp: 565)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1141.in
Bitvector: 011001111000001001001001010110101101100111001100111000110111010100111101001110111100111101000010110110101100111011110000111110111101101 (length: 135)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 540 (cs: 540, cpp: 541)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1142.in
Bitvector: 1111110010001101010100010111101000101000011001110001100000011011010110101 (length: 73)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 292 (cs: 292, cpp: 293)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1143.in
Bitvector: 00101111111000101011000 (length: 23)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 92 (cs: 92, cpp: 93)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1144.in
Bitvector: 010110001011010000011001101011000101011100110010110110000000 (length: 60)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 240 (cs: 240, cpp: 241)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1145.in
Bitvector: 0010100011010100 (length: 16)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 64 (cs: 64, cpp: 65)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1146.in
Bitvector: 111110110110001011000001001110101101100001100100101010100010011101000111100011 (length: 78)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 312 (cs: 312, cpp: 313)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1147.in
Bitvector: 001000000001011100010111100101000100 (length: 36)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 144 (cs: 144, cpp: 145)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1148.in
Bitvector: 001001000100110111100000011001000011110110010100101 (length: 51)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 204 (cs: 204, cpp: 205)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1149.in
Bitvector: 0000001000110001001111000010011100010101000110101100100000100100000001110010011000010100010000010101001110010101101111000100101001011101101000 (length: 142)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 568 (cs: 568, cpp: 569)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1150.in
Bitvector: 011001111110110100010001011111000000111101010000001011110011011000111000100110100011 (length: 84)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 336 (cs: 336, cpp: 337)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1151.in
Bitvector: 0110000111001101110001111111010110100010101100001010011 (length: 55)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 220 (cs: 220, cpp: 221)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1152.in
Bitvector: 0101111000010000011011110111101100101110000000111100000110111110110110101101100011010101011010111001101000001110000000111001100111110110001 (length: 139)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 556 (cs: 556, cpp: 557)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1153.in
Bitvector: 0111100100110110010111000 (length: 25)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1154.in
Bitvector: 1111110111001111000000010101001100110111011111110000100001110101100110011100110100110110011011001100000000100100101101001011 (length: 124)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 496 (cs: 496, cpp: 497)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1155.in
Bitvector: 10111000011010010101011111101000111001110101100011010010110111011111110111100100000111101010000100011011011101011000110111000111110010 (length: 134)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 536 (cs: 536, cpp: 537)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1156.in
Bitvector: 0001111111101 (length: 13)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 52 (cs: 52, cpp: 53)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1157.in
Bitvector: 110010010001000111010100001111100010110110100 (length: 45)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 180 (cs: 180, cpp: 181)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1158.in
Bitvector: 000000100000100110011101100111001110111100010000000011011001100110000011101001011110000011100010100111010110011011011000010101010101001111101100 (length: 144)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 576 (cs: 576, cpp: 577)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1159.in
Bitvector: 0101101010000011110011101100100010101000110000111111100001011001100101111101010100110101010100001010011100110110101001010011101001 (length: 130)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 520 (cs: 520, cpp: 521)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1160.in
Bitvector: 100010001010101010111001101100011000100110010100111101010101111111001110110000010101010011110 (length: 93)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 372 (cs: 372, cpp: 373)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1161.in
Bitvector: 001100111000010111000111001000000000000001110101001111 (length: 54)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1162.in
Bitvector: 11100001001110100100100000100100100110001000100110111011111010100101111101001100 (length: 80)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 320 (cs: 320, cpp: 321)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1163.in
Bitvector: 00001111111001110101111001011010111110001011110010111110110000100011101111001101011000111110 (length: 92)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 368 (cs: 368, cpp: 369)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1164.in
Bitvector: 010100110001101100000011111111110100111101000000010100111100101011000011100110010101001111001001000010101110001110111011000000100100 (length: 132)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 528 (cs: 528, cpp: 529)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1165.in
Bitvector: 0010101111011001011011011110100011110010000100010000000011001001100100110001010100110110001 (length: 91)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 364 (cs: 364, cpp: 365)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1166.in
Bitvector: 1001000101110110010110010000111110010111100000011100010110010 (length: 61)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 244 (cs: 244, cpp: 245)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1167.in
Bitvector: 0000101001011000110011101101010100010010101010101111 (length: 52)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 208 (cs: 208, cpp: 209)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1168.in
Bitvector: 011010100000011111101001101111011101100011010101100011010010011100110101001101100100011010001000110111001000011001111 (length: 117)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 468 (cs: 468, cpp: 469)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1169.in
Bitvector: 100011000011101101010101110100111100101100101001011110001000100000100010000001110111111010100110100111101011 (length: 108)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 432 (cs: 432, cpp: 433)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1170.in
Bitvector: 01110011010 (length: 11)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 44 (cs: 44, cpp: 45)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1171.in
Bitvector: 100100011011111111011110110100 (length: 30)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 120 (cs: 120, cpp: 121)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1172.in
Bitvector: 111010110001100000100011100111101001110000010001010101010101001011011011001011100101010101110010101001110 (length: 105)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 420 (cs: 420, cpp: 421)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1173.in
Bitvector: 010110110010100010000001010 (length: 27)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 108 (cs: 108, cpp: 109)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1174.in
Bitvector: 100000111111001001000101100100001010111101101001010011011011000111010101111011000110111100100100011001010101100001010100110100010110100001 (length: 138)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 552 (cs: 552, cpp: 553)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1175.in
Bitvector: 0000100100101110101 (length: 19)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 76 (cs: 76, cpp: 77)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1176.in
Bitvector: 001110011011110101011110011101100001001101010111001110011110010 (length: 63)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 252 (cs: 252, cpp: 253)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1177.in
Bitvector: 0010111010001101101111001 (length: 25)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1178.in
Bitvector: 0001010011000100010100011101011101101001101011011100000010000100111110110101111111010101101001010010000110000111010110000011111 (length: 127)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 508 (cs: 508, cpp: 509)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1179.in
Bitvector: 110011010001000000001101111011111110000000100000110110010011100111100000101101110110110001111010101 (length: 99)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 396 (cs: 396, cpp: 397)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1180.in
Bitvector: 0111111111110000000100000100110000100111111011101100110110010110000011010111011111101001100111101000 (length: 100)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 400 (cs: 400, cpp: 401)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1181.in
Bitvector: 1010010010 (length: 10)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 40 (cs: 40, cpp: 41)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1182.in
Bitvector: 01100010111111001000101010110000101001101010000111000101010111111010100111010100100 (length: 83)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 332 (cs: 332, cpp: 333)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1183.in
Bitvector: 101101000101110101110011101001001000011010000111111110011100101011001000000011010010001000100001010001000010000011100 (length: 117)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 468 (cs: 468, cpp: 469)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1184.in
Bitvector: 011110101101101101111010011001100010010000000110000111000101101000101011000101000111011000110010100001000011001101100010100001 (length: 126)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 504 (cs: 504, cpp: 505)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1185.in
Bitvector: 110101011110101101001011111001010001101111111111110000101100010110001110100111110000000110010101111101100101001011100101010011000000001100000100110 (length: 147)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 588 (cs: 588, cpp: 589)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1186.in
Bitvector: 1110011010101001100001010111001000111010100101011111001111111100100110111001101101000010011010001001011101101110010010000000011010011111010110101 (length: 145)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 580 (cs: 580, cpp: 581)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1187.in
Bitvector: 0010110010010110011001100010111101011011100010010110010101010011101000011101111111001110111001111101101100010011011001100000101110001011 (length: 136)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 544 (cs: 544, cpp: 545)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1188.in
Bitvector: 00101011000010111011111110011111101101110011110000010100010101111011100110010111011110110010111101001011101011000011010111001101100 (length: 131)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 524 (cs: 524, cpp: 525)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1189.in
Bitvector: 11101100111100000100101001001110001000111100011000 (length: 50)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 200 (cs: 200, cpp: 201)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1190.in
Bitvector: 0000010000011000001111001000011010001110001111110010010000101111000101111110111110111100 (length: 88)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 352 (cs: 352, cpp: 353)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1191.in
Bitvector: 001110011100101111100 (length: 21)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 84 (cs: 84, cpp: 85)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1192.in
Bitvector: 101111110111010111101000100010 (length: 30)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 120 (cs: 120, cpp: 121)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1193.in
Bitvector: 101010101011100111011100001010011100000001001100011010101110011101001000000010110010110110110010010001101101000001011010000111010010110 (length: 135)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 540 (cs: 540, cpp: 541)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1194.in
Bitvector: 1000000101010000111101011111100010111110101100011110100101010010101010100011000010010110110110010011101001001110111111101000110010001111 (length: 136)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 544 (cs: 544, cpp: 545)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1195.in
Bitvector: 101100100110010101111101111011110010111011010111110010001110100011110000101011111110101101100101000100010 (length: 105)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 420 (cs: 420, cpp: 421)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1196.in
Bitvector: 1001110100110101010010011011000111101000100111000101110001110111011011100000111010101101001101101000011101010011001111100 (length: 121)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 484 (cs: 484, cpp: 485)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1197.in
Bitvector: 0001011101001011111010110110000110000001101101011010101010011100011000110001000110001100110 (length: 91)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 364 (cs: 364, cpp: 365)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1198.in
Bitvector: 00111001110010111101100000100000101000000111 (length: 44)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 176 (cs: 176, cpp: 177)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1199.in
Bitvector: 1110011000111000011111000011000001110111111001010110000100 (length: 58)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 232 (cs: 232, cpp: 233)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1200.in
Bitvector: 10001100010111100100111110010101100001111101010011 (length: 50)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 200 (cs: 200, cpp: 201)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1201.in
Bitvector: 101101010011100000100110110101011001010101111111110100011111011111010000000010000100010 (length: 87)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 348 (cs: 348, cpp: 349)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1202.in
Bitvector: 10000000001000111110001000010011000011001011101110001110011010101101001001111110101101111100010010101000101100001111010 (length: 119)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 476 (cs: 476, cpp: 477)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1203.in
Bitvector: 101100010001 (length: 12)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 48 (cs: 48, cpp: 49)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1204.in
Bitvector: 001010010110011101011111101101011011010000111 (length: 45)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 180 (cs: 180, cpp: 181)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1205.in
Bitvector: 0001011010110101000101011100101101011100010010110101011010011010100 (length: 67)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 268 (cs: 268, cpp: 269)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1206.in
Bitvector: 0001100000111101111100001111101101000000100110110001000100110111011100011110011 (length: 79)
